Temperature(F),Dew Point(F),Humidity(%),Wind Speed(mph),Pressure(in),Value
65.55666667,45.49,48.17,7.613333333,30.35,11.6603
65.18833333,45.24,48.46,7.791666667,30.35,12.0347
64.82,45,48.74,7.97,30.34,10.6975
64.45166667,44.75,49.03,8.148333333,30.34,10.0556
64.08333333,44.5,49.32,8.326666667,30.34,9.6277
63.715,44.26,49.61,8.505,30.34,7.8626
63.34666667,44.01,49.9,8.683333333,30.34,7.8626
62.97833333,43.77,50.18,8.861666667,30.34,8.3975
62.61,43.52,50.47,9.04,30.34,8.2371
62.4,43.58,50.77,9.371666667,30.32,8.6115
62.19,43.64,51.08,9.703333333,30.3,7.8092
61.98,43.71,51.38,10.035,30.28,8.0231
61.77,43.77,51.68,10.36666667,30.25,8.1301
61.56,43.83,51.98,10.69833333,30.23,7.2743
61.35,43.9,52.28,11.03,30.21,7.4882
61.14,43.96,52.59,11.36166667,30.19,6.365
60.93,44.02,52.89,11.69333333,30.17,7.1673
60.72,44.08,53.19,12.025,30.14,7.3278
60.51,44.14,53.5,12.35666667,30.12,6.7394
60.3,44.21,53.8,12.68833333,30.1,6.8464
60.09,44.27,54.1,13.02,30.08,6.472
60.0025,44.32,54.34,12.67333333,30.11,5.7232
59.915,44.38,54.57,12.32666667,30.14,5.4557
59.8275,44.44,54.81,11.98,30.18,5.3487
59.74,44.49,55.05,11.63333333,30.21,5.0813
59.6525,44.54,55.28,11.28666667,30.24,5.1348
59.565,44.6,55.52,10.94,30.28,5.0813
59.4775,44.66,55.76,10.59333333,30.31,5.0813
59.39,44.71,55.99,10.24666667,30.34,4.9208
59.3025,44.76,56.23,9.9,30.37,4.6534
59.215,44.82,56.47,9.553333333,30.4,4.5999
59.1275,44.88,56.7,9.206666667,30.44,4.279
59.04,44.93,56.94,8.86,30.47,4.4929
59.17,44.88,56.86,9.210833333,30.44,4.386
59.3,44.84,56.78,9.561666667,30.42,4.279
59.43,44.8,56.7,9.9125,30.39,4.279
59.56,44.75,56.63,10.26333333,30.36,4.3325
59.69,44.7,56.55,10.61416667,30.34,4.279
59.82,44.66,56.47,10.965,30.31,4.5999
59.95,44.62,56.39,11.31583333,30.28,4.4395
60.08,44.57,56.31,11.66666667,30.26,4.4395
60.21,44.52,56.24,12.0175,30.23,4.386
60.34,44.48,56.16,12.36833333,30.2,4.4395
60.47,44.44,56.08,12.71916667,30.18,4.5464
60.6,44.39,56,13.07,30.15,4.4929
60.49083333,44.49,56.19,12.9075,30.14,4.4395
60.38166667,44.59,56.38,12.745,30.12,4.386
60.2725,44.69,56.57,12.5825,30.1,4.4929
60.16333333,44.79,56.76,12.42,30.09,4.4929
60.05416667,44.89,56.95,12.2575,30.08,4.172
59.945,44.98,57.14,12.095,30.06,3.9046
59.83583333,45.08,57.34,11.9325,30.04,3.7976
59.72666667,45.18,57.53,11.77,30.03,4.386
59.6175,45.28,57.72,11.6075,30.02,4.5999
59.50833333,45.38,57.91,11.445,30,4.065
59.39916667,45.48,58.1,11.2825,29.98,4.4929
59.29,45.58,58.29,11.12,29.97,4.7069
59.53083333,45.82,58.34,10.93833333,29.97,5.0278
59.77166667,46.06,58.39,10.75666667,29.97,8.451
60.0125,46.3,58.44,10.575,29.97,10.537
60.25333333,46.54,58.49,10.39333333,29.97,10.0556
60.49416667,46.78,58.54,10.21166667,29.97,10.8579
60.735,47.02,58.6,10.03,29.96,11.1254
60.97583333,47.26,58.65,9.848333333,29.96,11.3393
61.21666667,47.5,58.7,9.666666667,29.96,11.6068
61.4575,47.74,58.75,9.485,29.96,11.9277
61.69833333,47.98,58.8,9.303333333,29.96,12.0347
61.93916667,48.22,58.85,9.121666667,29.96,12.7835
62.18,48.46,58.9,8.94,29.96,14.9765
62.44083333,48.43,58.6,8.930833333,30,16.9555
62.70166667,48.4,58.31,8.921666667,30.03,17.5439
62.9625,48.37,58.02,8.9125,30.07,17.8113
63.22333333,48.34,57.72,8.903333333,30.1,18.4531
63.48416667,48.31,57.42,8.894166667,30.14,18.0252
63.745,48.28,57.13,8.885,30.18,14.8695
64.00583333,48.26,56.84,8.875833333,30.21,12.4626
64.26666667,48.23,56.54,8.866666667,30.25,11.7137
64.5275,48.2,56.24,8.8575,30.28,12.0347
64.78833333,48.17,55.95,8.848333333,30.32,11.4463
65.04916667,48.14,55.66,8.839166667,30.35,11.2858
65.31,48.11,55.36,8.83,30.39,11.9277
65.01166667,48.52,56.63,9.445833333,30.37,11.0719
64.71333333,48.94,57.89,10.06166667,30.35,12.1416
64.415,49.36,59.16,10.6775,30.32,13.2114
64.11666667,49.77,60.42,11.29333333,30.3,13.9067
63.81833333,50.18,61.69,11.90916667,30.28,12.4091
63.52,50.6,62.96,12.525,30.26,12.9974
63.22166667,51.02,64.22,13.14083333,30.24,14.0672
62.92333333,51.43,65.49,13.75666667,30.22,15.03
62.625,51.84,66.75,14.3725,30.2,14.2276
62.32666667,52.26,68.02,14.98833333,30.17,13.5858
62.02833333,52.68,69.28,15.60416667,30.15,14.7625
61.73,53.09,70.55,16.22,30.13,14.3346
61.6225,53.02,71.01,15.45833333,30.11,15.7253
61.515,52.95,71.47,14.69666667,30.08,14.0137
61.4075,52.88,71.93,13.935,30.06,13.4253
61.3,52.81,72.39,13.17333333,30.03,12.5695
61.1925,52.74,72.85,12.41166667,30.01,12.1951
61.085,52.67,73.31,11.65,29.98,11.8207
60.9775,52.6,73.76,10.88833333,29.96,11.4463
60.87,52.53,74.22,10.12666667,29.94,9.8417
60.7625,52.46,74.68,9.365,29.91,9.1463
60.655,52.39,75.14,8.603333333,29.89,9.2533
60.5475,52.32,75.6,7.841666667,29.86,9.0929
60.44,52.25,76.06,7.08,29.84,9.1463
60.49166667,52.06,75.75,7.249166667,29.84,8.6115
60.54333333,51.88,75.45,7.418333333,29.83,9.4138
60.595,51.7,75.14,7.5875,29.83,9.2533
60.64666667,51.51,74.83,7.756666667,29.82,9.2533
60.69833333,51.32,74.52,7.925833333,29.82,8.9859
60.75,51.14,74.22,8.095,29.82,8.2371
60.80166667,50.96,73.91,8.264166667,29.81,8.6115
60.85333333,50.77,73.6,8.433333333,29.81,8.1301
60.905,50.58,73.29,8.6025,29.8,7.7557
60.95666667,50.4,72.98,8.771666667,29.8,8.2905
61.00833333,50.22,72.68,8.940833333,29.79,8.558
61.06,50.03,72.37,9.11,29.79,7.7557
60.87583333,50.32,72.96,8.940833333,29.77,7.2743
60.69166667,50.6,73.56,8.771666667,29.75,6.5255
60.5075,50.89,74.15,8.6025,29.73,5.4557
60.32333333,51.18,74.75,8.433333333,29.71,5.2418
60.13916667,51.46,75.34,8.264166667,29.69,4.9208
59.955,51.75,75.94,8.095,29.66,5.1348
59.77083333,52.04,76.53,7.925833333,29.64,4.9208
59.58666667,52.32,77.12,7.756666667,29.62,4.9208
59.4025,52.61,77.72,7.5875,29.6,4.8139
59.21833333,52.9,78.31,7.418333333,29.58,5.0278
59.03416667,53.18,78.91,7.249166667,29.56,4.8674
58.85,53.47,79.5,7.08,29.54,4.5999
58.83583333,53.36,79.66,6.818333333,29.58,4.4395
58.82166667,53.26,79.82,6.556666667,29.62,4.3325
58.8075,53.16,79.98,6.295,29.66,4.6534
58.79333333,53.05,80.14,6.033333333,29.7,4.5464
58.77916667,52.94,80.3,5.771666667,29.74,4.5999
58.765,52.84,80.46,5.51,29.78,4.4929
58.75083333,52.74,80.62,5.248333333,29.82,4.4395
58.73666667,52.63,80.78,4.986666667,29.86,4.4929
58.7225,52.52,80.94,4.725,29.9,4.5999
58.70833333,52.42,81.1,4.463333333,29.94,4.6534
58.69416667,52.32,81.26,4.201666667,29.98,4.6534
58.68,52.21,81.42,3.94,30.02,4.8674
58.78,52.04,80.47,4.35,30.07,4.6534
58.88,51.88,79.52,4.76,30.12,4.7604
58.98,51.72,78.56,5.17,30.18,4.4395
59.08,51.55,77.61,5.58,30.23,4.5464
59.18,51.38,76.66,5.99,30.28,3.7441
59.28,51.22,75.71,6.4,30.34,3.6371
59.38,51.06,74.76,6.81,30.39,3.3162
59.48,50.89,73.81,7.22,30.44,3.9046
59.58,50.72,72.86,7.63,30.49,4.065
59.68,50.56,71.9,8.04,30.54,4.065
59.78,50.4,70.95,8.45,30.6,5.0278
59.88,50.23,70,8.86,30.65,5.3487
59.99916667,50.52,70.1,8.703333333,30.65,5.4022
60.11833333,50.81,70.21,8.546666667,30.64,7.2208
60.2375,51.1,70.32,8.39,30.64,8.0766
60.35666667,51.39,70.42,8.233333333,30.63,7.9161
60.47583333,51.68,70.53,8.076666667,30.63,9.4673
60.595,51.97,70.63,7.92,30.62,9.4673
60.71416667,52.26,70.74,7.763333333,30.62,9.0929
60.83333333,52.55,70.84,7.606666667,30.62,10.0556
60.9525,52.84,70.95,7.45,30.61,10.751
61.07166667,53.13,71.05,7.293333333,30.61,10.8045
61.19083333,53.42,71.16,7.136666667,30.6,11.6068
61.31,53.71,71.26,6.98,30.6,11.2858
61.56833333,53.7,71.01,6.978333333,30.52,13.6393
61.82666667,53.69,70.75,6.976666667,30.44,14.0137
62.085,53.68,70.5,6.975,30.36,15.4579
62.34333333,53.68,70.24,6.973333333,30.28,15.2439
62.60166667,53.67,69.99,6.971666667,30.2,14.923
62.86,53.66,69.74,6.97,30.12,12.3556
63.11833333,53.65,69.48,6.968333333,30.04,10.0556
63.37666667,53.64,69.23,6.966666667,29.96,9.3603
63.635,53.64,68.97,6.965,29.88,9.4673
63.89333333,53.63,68.72,6.963333333,29.8,9.4138
64.15166667,53.62,68.46,6.961666667,29.72,9.7882
64.41,53.61,68.21,6.96,29.64,9.5208
64.48666667,53.77,68.28,7.143333333,29.69,9.7347
64.56333333,53.93,68.34,7.326666667,29.74,9.6277
64.64,54.1,68.41,7.51,29.79,10.9114
64.71666667,54.26,68.48,7.693333333,29.84,9.5742
64.79333333,54.42,68.55,7.876666667,29.89,9.9487
64.87,54.58,68.61,8.06,29.94,11.1789
64.94666667,54.74,68.68,8.243333333,29.99,10.9114
65.02333333,54.9,68.75,8.426666667,30.04,10.8579
65.1,55.06,68.82,8.61,30.09,11.1254
65.17666667,55.23,68.88,8.793333333,30.14,11.4998
65.25333333,55.39,68.95,8.976666667,30.19,11.1254
65.33,55.55,69.02,9.16,30.24,11.7672
65.18083333,55.67,69.48,8.970833333,30.24,11.9277
65.03166667,55.79,69.94,8.781666667,30.24,11.8742
64.8825,55.9,70.4,8.5925,30.24,9.8417
64.73333333,56.02,70.86,8.403333333,30.24,9.4138
64.58416667,56.14,71.32,8.214166667,30.24,9.5208
64.435,56.26,71.78,8.025,30.24,10.2696
64.28583333,56.38,72.25,7.835833333,30.25,9.5742
64.13666667,56.5,72.71,7.646666667,30.25,9.0394
63.9875,56.61,73.17,7.4575,30.25,9.0929
63.83833333,56.73,73.63,7.268333333,30.25,8.7184
63.68916667,56.85,74.09,7.079166667,30.25,8.8789
63.54,56.97,74.55,6.89,30.25,8.451
63.46583333,56.79,74.6,6.899166667,30.21,7.3813
63.39166667,56.6,74.66,6.908333333,30.17,6.7394
63.3175,56.42,74.71,6.9175,30.12,7.8626
63.24333333,56.24,74.76,6.926666667,30.08,7.4347
63.16916667,56.05,74.81,6.935833333,30.04,7.3278
63.095,55.87,74.87,6.945,30,7.5417
63.02083333,55.69,74.92,6.954166667,29.96,7.0068
62.94666667,55.5,74.97,6.963333333,29.92,7.2743
62.8725,55.32,75.02,6.9725,29.88,6.8464
62.79833333,55.14,75.08,6.981666667,29.83,6.8464
62.72416667,54.95,75.13,6.990833333,29.79,7.0603
62.65,54.77,75.18,7,29.75,6.8464
62.74,54.75,75.1,7.329166667,29.75,6.472
62.83,54.73,75.02,7.658333333,29.75,5.8836
62.92,54.7,74.94,7.9875,29.75,5.5092
63.01,54.68,74.86,8.316666667,29.75,5.2953
63.1,54.66,74.78,8.645833333,29.75,5.5627
63.19,54.64,74.71,8.975,29.75,5.3487
63.28,54.62,74.63,9.304166667,29.75,5.2953
63.37,54.6,74.55,9.633333333,29.75,4.9743
63.46,54.58,74.47,9.9625,29.75,4.7604
63.55,54.55,74.39,10.29166667,29.75,4.5464
63.64,54.53,74.31,10.62083333,29.75,4.172
63.73,54.51,74.23,10.95,29.75,4.172
63.60166667,54.46,74.46,10.78916667,29.74,4.1185
63.47333333,54.4,74.69,10.62833333,29.74,4.172
63.345,54.35,74.92,10.4675,29.73,4.1185
63.21666667,54.3,75.15,10.30666667,29.72,4.2255
63.08833333,54.24,75.38,10.14583333,29.71,4.5999
62.96,54.19,75.61,9.985,29.7,4.2255
62.83166667,54.14,75.84,9.824166667,29.7,4.386
62.70333333,54.08,76.07,9.663333333,29.69,4.065
62.575,54.03,76.3,9.5025,29.68,4.0116
62.44666667,53.98,76.53,9.341666667,29.68,4.3325
62.31833333,53.92,76.76,9.180833333,29.67,4.172
62.19,53.87,76.99,9.02,29.66,4.172
62.1025,53.79,76.89,9.1675,29.69,4.279
62.015,53.72,76.78,9.315,29.72,4.3325
61.9275,53.64,76.68,9.4625,29.75,4.3325
61.84,53.56,76.58,9.61,29.78,3.9046
61.7525,53.49,76.48,9.7575,29.81,3.5837
61.665,53.41,76.38,9.905,29.84,3.2092
61.5775,53.33,76.27,10.0525,29.88,3.0488
61.49,53.26,76.17,10.2,29.91,3.4767
61.4025,53.18,76.07,10.3475,29.94,3.5837
61.315,53.1,75.96,10.495,29.97,3.9046
61.2275,53.03,75.86,10.6425,30,4.4929
61.14,52.95,75.76,10.79,30.03,4.7604
61.27833333,53.28,75.72,10.63083333,30.01,5.2953
61.41666667,53.61,75.68,10.47166667,30,7.0603
61.555,53.94,75.64,10.3125,29.98,6.9534
61.69333333,54.27,75.59,10.15333333,29.96,7.5952
61.83166667,54.6,75.55,9.994166667,29.94,8.451
61.97,54.94,75.51,9.835,29.92,8.0766
62.10833333,55.27,75.47,9.675833333,29.91,9.4673
62.24666667,55.6,75.43,9.516666667,29.89,9.5208
62.385,55.93,75.39,9.3575,29.87,9.6277
62.52333333,56.26,75.34,9.198333333,29.86,9.8952
62.66166667,56.59,75.3,9.039166667,29.84,9.7347
62.8,56.92,75.26,8.88,29.82,9.2533
63.23833333,56.94,75.09,8.475,29.88,10.5905
63.67666667,56.96,74.92,8.07,29.94,13.3718
64.115,56.98,74.75,7.665,30.01,15.6718
64.55333333,56.99,74.58,7.26,30.07,14.816
64.99166667,57.01,74.41,6.855,30.13,11.6068
65.43,57.03,74.24,6.45,30.2,9.9487
65.86833333,57.05,74.08,6.045,30.26,8.1836
66.30666667,57.07,73.91,5.64,30.32,7.8626
66.745,57.08,73.74,5.235,30.38,7.3278
67.18333333,57.1,73.57,4.83,30.44,6.6859
67.62166667,57.12,73.4,4.425,30.51,5.9906
68.06,57.14,73.23,4.02,30.57,6.472
68.15916667,57.35,72.89,4.600833333,30.47,6.6324
68.25833333,57.56,72.55,5.181666667,30.37,7.8626
68.3575,57.77,72.2,5.7625,30.27,7.9161
68.45666667,57.98,71.86,6.343333333,30.17,7.9161
68.55583333,58.19,71.52,6.924166667,30.07,8.665
68.655,58.4,71.18,7.505,29.96,8.451
68.75416667,58.6,70.84,8.085833333,29.86,8.6115
68.85333333,58.81,70.5,8.666666667,29.76,8.5045
68.9525,59.02,70.16,9.2475,29.66,8.665
69.05166667,59.23,69.81,9.828333333,29.56,9.0394
69.15083333,59.44,69.47,10.40916667,29.46,9.4673
69.25,59.65,69.13,10.99,29.36,9.6277
69.15833333,59.42,69.32,10.815,29.39,10.4835
69.06666667,59.2,69.5,10.64,29.41,11.6603
68.975,58.97,69.69,10.465,29.44,10.751
68.88333333,58.75,69.87,10.29,29.46,10.4835
68.79166667,58.52,70.06,10.115,29.49,10.6975
68.7,58.3,70.24,9.94,29.52,9.4673
68.60833333,58.07,70.43,9.765,29.54,9.5742
68.51666667,57.84,70.62,9.59,29.57,9.1463
68.425,57.62,70.8,9.415,29.59,7.8626
68.33333333,57.39,70.99,9.24,29.62,8.1301
68.24166667,57.17,71.17,9.065,29.64,7.9696
68.15,56.94,71.36,8.89,29.67,7.5952
68.0225,57.06,71.74,8.479166667,29.73,7.2208
67.895,57.18,72.11,8.068333333,29.8,7.0603
67.7675,57.3,72.48,7.6575,29.86,6.7394
67.64,57.43,72.86,7.246666667,29.92,7.0603
67.5125,57.55,73.24,6.835833333,29.98,6.3115
67.385,57.67,73.61,6.425,30.04,7.2208
67.2575,57.79,73.98,6.014166667,30.11,7.3278
67.13,57.91,74.36,5.603333333,30.17,6.7929
67.0025,58.04,74.74,5.1925,30.23,6.5255
66.875,58.16,75.11,4.781666667,30.3,6.3115
66.7475,58.28,75.48,4.370833333,30.36,6.151
66.62,58.4,75.86,3.96,30.42,6.4185
66.23083333,58.18,76.13,4.2075,30.42,5.5092
65.84166667,57.96,76.4,4.455,30.42,5.2418
65.4525,57.74,76.67,4.7025,30.42,5.2418
65.06333333,57.52,76.94,4.95,30.41,4.8674
64.67416667,57.3,77.21,5.1975,30.41,4.6534
64.285,57.08,77.48,5.445,30.41,4.6534
63.89583333,56.86,77.75,5.6925,30.41,4.4929
63.50666667,56.64,78.02,5.94,30.41,4.5999
63.1175,56.42,78.29,6.1875,30.4,4.6534
62.72833333,56.2,78.56,6.435,30.4,4.065
62.33916667,55.98,78.83,6.6825,30.4,4.279
61.95,55.76,79.1,6.93,30.4,4.2255
61.9525,55.93,79.59,6.683333333,30.39,4.4395
61.955,56.09,80.07,6.436666667,30.38,4.3325
61.9575,56.26,80.56,6.19,30.37,4.0116
61.96,56.43,81.05,5.943333333,30.36,3.8511
61.9625,56.59,81.54,5.696666667,30.35,4.1185
61.965,56.76,82.02,5.45,30.34,3.9581
61.9675,56.93,82.51,5.203333333,30.33,3.9046
61.97,57.09,83,4.956666667,30.32,3.9581
61.9725,57.26,83.49,4.71,30.31,4.1185
61.975,57.43,83.98,4.463333333,30.3,3.7441
61.9775,57.59,84.46,4.216666667,30.29,3.7441
61.98,57.76,84.95,3.97,30.28,4.065
61.9925,57.73,84.66,3.9675,30.28,4.065
62.005,57.7,84.36,3.965,30.29,3.9581
62.0175,57.68,84.07,3.9625,30.3,3.8511
62.03,57.65,83.77,3.96,30.3,3.9581
62.0425,57.62,83.48,3.9575,30.3,3.7976
62.055,57.59,83.18,3.955,30.31,3.4767
62.0675,57.56,82.89,3.9525,30.32,3.6371
62.08,57.53,82.6,3.95,30.32,3.8511
62.0925,57.5,82.3,3.9475,30.32,4.279
62.105,57.48,82.01,3.945,30.33,4.4929
62.1175,57.45,81.71,3.9425,30.34,4.2255
62.13,57.42,81.42,3.94,30.34,4.7069
62.36333333,57.4,80.69,4.205833333,30.29,5.3487
62.59666667,57.37,79.96,4.471666667,30.25,7.2743
62.83,57.35,79.23,4.7375,30.2,7.3278
63.06333333,57.32,78.5,5.003333333,30.16,7.9161
63.29666667,57.3,77.77,5.269166667,30.11,9.1998
63.53,57.28,77.04,5.535,30.06,9.3068
63.76333333,57.25,76.31,5.800833333,30.02,10.6975
63.99666667,57.23,75.58,6.066666667,29.97,10.0556
64.23,57.2,74.85,6.3325,29.93,10.3766
64.46333333,57.18,74.12,6.598333333,29.88,11.4463
64.69666667,57.15,73.39,6.864166667,29.84,11.6068
64.93,57.13,72.66,7.13,29.79,11.7137
65.62583333,57.35,71.77,7.11,29.84,12.3556
66.32166667,57.57,70.88,7.09,29.89,15.1369
67.0175,57.78,69.98,7.07,29.94,15.6718
67.71333333,58,69.09,7.05,30,15.6718
68.40916667,58.22,68.2,7.03,30.05,13.5858
69.105,58.44,67.31,7.01,30.1,11.0719
69.80083333,58.66,66.42,6.99,30.15,9.7882
70.49666667,58.88,65.53,6.97,30.2,8.451
71.1925,59.1,64.64,6.95,30.26,8.0766
71.88833333,59.31,63.74,6.93,30.31,8.3975
72.58416667,59.53,62.85,6.91,30.36,8.9859
73.28,59.75,61.96,6.89,30.41,9.0394
73.2275,59.77,62.48,6.894166667,30.33,9.5208
73.175,59.79,62.99,6.898333333,30.25,10.1091
73.1225,59.81,63.51,6.9025,30.17,9.9487
73.07,59.83,64.02,6.906666667,30.09,9.5208
73.0175,59.85,64.54,6.910833333,30.01,9.8952
72.965,59.87,65.06,6.915,29.92,10.1626
72.9125,59.89,65.57,6.919166667,29.84,9.8417
72.86,59.91,66.09,6.923333333,29.76,10.0556
72.8075,59.93,66.6,6.9275,29.68,10.43
72.755,59.95,67.12,6.931666667,29.6,10.537
72.7025,59.97,67.63,6.935833333,29.52,10.6975
72.65,59.99,68.15,6.94,29.44,10.43
72.31083333,60.23,69.5,6.53,29.49,10.9649
71.97166667,60.47,70.86,6.12,29.55,12.0347
71.6325,60.71,72.21,5.71,29.6,12.4091
71.29333333,60.95,73.57,5.3,29.65,11.0719
70.95416667,61.19,74.92,4.89,29.71,10.3766
70.615,61.44,76.28,4.48,29.76,10.4835
70.27583333,61.68,77.63,4.07,29.81,9.0929
69.93666667,61.92,78.98,3.66,29.87,8.1836
69.5975,62.16,80.34,3.25,29.92,8.0766
69.25833333,62.4,81.69,2.84,29.97,8.1836
68.91916667,62.64,83.05,2.43,30.03,7.8092
68.58,62.88,84.4,2.02,30.08,8.1836
68.4125,62.92,84.78,2.188333333,30.08,7.9161
68.245,62.96,85.15,2.356666667,30.08,7.9161
68.0775,62.99,85.53,2.525,30.08,7.5952
67.91,63.03,85.91,2.693333333,30.08,8.1836
67.7425,63.07,86.28,2.861666667,30.08,8.2905
67.575,63.1,86.66,3.03,30.08,8.0766
67.4075,63.14,87.04,3.198333333,30.07,7.4347
67.24,63.18,87.41,3.366666667,30.07,8.2905
67.0725,63.22,87.79,3.535,30.07,7.7557
66.905,63.26,88.17,3.703333333,30.07,6.9534
66.7375,63.29,88.54,3.871666667,30.07,5.9906
66.57,63.33,88.92,4.04,30.07,5.6162
66.62166667,63.41,89.31,4.2825,30.1,5.2418
66.67333333,63.48,89.7,4.525,30.14,5.0278
66.725,63.56,90.1,4.7675,30.17,4.7069
66.77666667,63.64,90.49,5.01,30.21,4.5464
66.82833333,63.72,90.88,5.2525,30.24,4.7069
66.88,63.8,91.27,5.495,30.28,4.8139
66.93166667,63.87,91.66,5.7375,30.31,4.7069
66.98333333,63.95,92.05,5.98,30.34,4.386
67.035,64.03,92.44,6.2225,30.38,4.4929
67.08666667,64.1,92.84,6.465,30.41,4.386
67.13833333,64.18,93.23,6.7075,30.45,4.172
67.19,64.26,93.62,6.95,30.48,4.172
67.075,64.23,93.07,6.955833333,30.44,4.1185
66.96,64.2,92.52,6.961666667,30.39,4.2255
66.845,64.18,91.97,6.9675,30.34,4.1185
66.73,64.15,91.42,6.973333333,30.3,4.172
66.615,64.12,90.87,6.979166667,30.26,4.172
66.5,64.1,90.32,6.985,30.21,4.1185
66.385,64.07,89.76,6.990833333,30.16,4.065
66.27,64.04,89.21,6.996666667,30.12,4.0116
66.155,64.01,88.66,7.0025,30.08,4.1185
66.04,63.98,88.11,7.008333333,30.03,4.172
65.925,63.96,87.56,7.014166667,29.98,3.8511
65.81,63.93,87.01,7.02,29.94,4.065
65.92916667,63.81,86.6,6.765,29.96,4.0116
66.04833333,63.69,86.19,6.51,29.97,3.9581
66.1675,63.57,85.78,6.255,29.99,4.1185
66.28666667,63.45,85.37,6,30,4.279
66.40583333,63.33,84.96,5.745,30.02,3.5302
66.525,63.22,84.56,5.49,30.04,3.2092
66.64416667,63.1,84.15,5.235,30.05,3.8511
66.76333333,62.98,83.74,4.98,30.07,3.4767
66.8825,62.86,83.33,4.725,30.08,4.1185
67.00166667,62.74,82.92,4.47,30.1,4.065
67.12083333,62.62,82.51,4.215,30.11,4.172
67.24,62.5,82.1,3.96,30.13,4.386
67.84166667,62.6,81.08,4.214166667,30.08,4.9743
68.44333333,62.7,80.06,4.468333333,30.03,6.7929
69.045,62.8,79.05,4.7225,29.98,8.3975
69.64666667,62.9,78.03,4.976666667,29.93,9.0929
70.24833333,63,77.01,5.230833333,29.88,8.9859
70.85,63.1,76,5.485,29.83,9.7882
71.45166667,63.21,74.98,5.739166667,29.78,9.9487
72.05333333,63.31,73.96,5.993333333,29.73,10.6975
72.655,63.41,72.94,6.2475,29.68,9.0929
73.25666667,63.51,71.92,6.501666667,29.63,10.537
73.85833333,63.61,70.91,6.755833333,29.58,10.3231
74.46,63.71,69.89,7.01,29.53,11.3928
74.70083333,63.86,69.81,6.998333333,29.57,12.9439
74.94166667,64,69.73,6.986666667,29.6,14.4416
75.1825,64.14,69.64,6.975,29.64,15.6718
75.42333333,64.29,69.56,6.963333333,29.68,15.5648
75.66416667,64.44,69.48,6.951666667,29.72,14.2276
75.905,64.58,69.4,6.94,29.76,11.9277
76.14583333,64.73,69.32,6.928333333,29.79,9.4138
76.38666667,64.87,69.24,6.916666667,29.83,8.665
76.6275,65.02,69.16,6.905,29.87,7.4882
76.86833333,65.16,69.07,6.893333333,29.9,7.8626
77.10916667,65.31,68.99,6.881666667,29.94,9.0929
77.35,65.45,68.91,6.87,29.98,8.3975
77.03333333,65.58,69.34,6.878333333,29.94,8.9859
76.71666667,65.71,69.77,6.886666667,29.91,9.3068
76.4,65.84,70.19,6.895,29.88,9.1998
76.08333333,65.98,70.62,6.903333333,29.84,9.1998
75.76666667,66.11,71.05,6.911666667,29.8,9.8417
75.45,66.24,71.48,6.92,29.77,9.6277
75.13333333,66.37,71.91,6.928333333,29.74,10.3231
74.81666667,66.5,72.34,6.936666667,29.7,9.5742
74.5,66.64,72.76,6.945,29.66,10.1626
74.18333333,66.77,73.19,6.953333333,29.63,10.3231
73.86666667,66.9,73.62,6.961666667,29.6,10.9649
73.55,67.03,74.05,6.97,29.56,11.0184
73.53166667,66.9,74.4,6.554166667,29.57,12.3556
73.51333333,66.77,74.74,6.138333333,29.59,11.9812
73.495,66.64,75.09,5.7225,29.6,12.3556
73.47666667,66.52,75.44,5.306666667,29.61,11.0184
73.45833333,66.39,75.78,4.890833333,29.63,10.0021
73.44,66.26,76.13,4.475,29.64,8.9859
73.42166667,66.13,76.48,4.059166667,29.65,7.7022
73.40333333,66,76.82,3.643333333,29.67,7.3278
73.385,65.88,77.17,3.2275,29.68,6.8464
73.36666667,65.75,77.52,2.811666667,29.69,7.0603
73.34833333,65.62,77.86,2.395833333,29.71,7.4347
73.33,65.49,78.21,1.98,29.72,7.6487
73.12083333,65.56,78.86,2.155,29.72,7.3278
72.91166667,65.63,79.51,2.33,29.73,7.5417
72.7025,65.7,80.16,2.505,29.73,7.5417
72.49333333,65.77,80.82,2.68,29.73,6.6324
72.28416667,65.84,81.47,2.855,29.74,6.9534
72.075,65.9,82.12,3.03,29.74,6.8464
71.86583333,65.97,82.77,3.205,29.74,6.0441
71.65666667,66.04,83.42,3.38,29.75,6.365
71.4475,66.11,84.08,3.555,29.75,5.9371
71.23833333,66.18,84.73,3.73,29.75,5.4022
71.02916667,66.25,85.38,3.905,29.76,5.2418
70.82,66.32,86.03,4.08,29.76,5.2418
70.85416667,66.32,86.26,3.904166667,29.73,5.0278
70.88833333,66.32,86.5,3.728333333,29.69,5.1883
70.9225,66.32,86.73,3.5525,29.66,4.386
70.95666667,66.32,86.97,3.376666667,29.62,4.3325
70.99083333,66.32,87.2,3.200833333,29.59,4.4395
71.025,66.32,87.44,3.025,29.56,4.386
71.05916667,66.33,87.67,2.849166667,29.52,4.065
71.09333333,66.33,87.9,2.673333333,29.49,4.0116
71.1275,66.33,88.14,2.4975,29.45,4.3325
71.16166667,66.33,88.37,2.321666667,29.42,4.0116
71.19583333,66.33,88.61,2.145833333,29.38,4.065
71.23,66.33,88.84,1.97,29.35,3.9581
71.24,66.28,88.88,2.396666667,29.41,3.8511
71.25,66.23,88.92,2.823333333,29.47,3.9046
71.26,66.18,88.96,3.25,29.52,3.7976
71.27,66.14,89,3.676666667,29.58,3.9581
